ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_Spending,Customer_Since,Age_Group,AcceptedAny,Cluster,PCA1,PCA2,Segment
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,1,37,4773,40-49,0,2,-2.260223622384733,-0.9421750787301446,Digital Buyers
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,1,38,4459,50-59,0,2,-1.8852312954669226,-1.0037173255445588,Digital Buyers
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40,0,1131,4515,30-39,1,3,2.7790219467167407,-1.0132241824484158,Dormant Customers
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2,34,4511,50-59,0,2,-1.6890742332577773,-0.47895684262541527,Digital Buyers
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58,2,294,4565,50-59,0,0,0.033265424376046016,1.6080307096936532,Premium Customers
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46,2,48,4744,40-49,1,2,-2.4187655741372747,-0.3773054081045537,Digital Buyers
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,2,289,4996,60-69,0,0,-0.07583995154363865,0.936015471840683,Premium Customers
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39,0,30,4843,30-39,0,1,-2.751049671282341,-1.137822010917964,Budget Shoppers
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,61,0,125,4390,60-69,0,2,-0.6524215362084408,-1.6769453137502581,Digital Buyers
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,1,156,4823,40-49,0,1,-1.6387889384296335,-0.012654670499569828,Budget Shoppers
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,73,2,70,4669,70+,0,2,-1.773436440107182,0.5938007584986654,Digital Buyers
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,76,2,22,4604,70+,0,1,-1.6279976923132327,-0.7005420221357322,Budget Shoppers
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,1,65,4987,40-49,1,2,-2.424085292138829,0.6158914809930021,Digital Buyers
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,77,0,1930,4936,70+,1,3,2.7998180204596004,-0.006771062253173227,Dormant Customers
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,79,0,2283,4598,70+,1,3,3.635240857300974,0.09922837426120683,Dormant Customers
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,67,0,310,4580,60-69,0,3,0.6505624207568418,-1.4866272965856948,Dormant Customers
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,54,0,1319,4883,50-59,0,3,2.2122064093990135,-1.1890540055499887,Dormant Customers
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,68,1,879,4898,60-69,1,0,0.5942821084252491,2.2644922292584186,Premium Customers
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43,0,1244,4570,40-49,0,3,1.6618083752978774,-1.3258088442277083,Dormant Customers
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,52,1,690,4421,50-59,0,3,0.7952813564484907,-0.1670031916226428,Dormant Customers
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,53,1,209,4820,50-59,0,1,-0.868134836436676,-0.08740012733377558,Budget Shoppers
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60,0,1134,4343,50-59,0,3,2.1224978850821397,-1.4247192273994802,Dormant Customers
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,72,0,1507,4551,70+,1,3,2.3532084451081245,-1.2890943629498837,Dormant Customers
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,58,1,57,4595,50-59,0,2,-1.5862756665759097,-0.6098308166715848,Digital Buyers
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,60,0,529,4993,50-59,0,0,-0.6379882006126798,0.9865688065277228,Premium Customers
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,0,1091,4327,50-59,0,3,1.5047336872915336,-1.1464764781458217,Dormant Customers
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,54,1,180,4947,50-59,1,2,-1.2677791591980325,0.6567720910434148,Digital Buyers
2157,1972,Graduation,Together,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,53,2,77,4856,50-59,0,1,-1.7716312342372762,0.38616897172267467,Budget Shoppers
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,55,0,2349,4460,50-59,1,3,4.14128889319665,-1.0983354497359958,Dormant Customers
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,51,0,534,4976,50-59,1,0,0.025668119512800125,0.2519906841538921,Premium Customers
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,75,1,556,4477,70+,1,0,1.0499228873372186,1.3579479412234434,Premium Customers
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,66,1,637,4637,60-69,0,0,0.8305337848031878,1.534512861759294,Premium Customers
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,70,2,46,4400,60-69,1,1,-1.450608805264398,-0.5983859437551615,Budget Shoppers
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47,1,44,4334,40-49,0,1,-2.259825278627247,0.28620844718939376,Budget Shoppers
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,47,4679,30-39,0,1,-2.282305549398087,-0.9520317223045404,Budget Shoppers
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,62,1,795,4697,60-69,0,3,0.25309190735013615,-0.2866243051760448,Dormant Customers
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,72,1,586,4824,70+,0,0,0.507007943175863,2.132236170870466,Premium Customers
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,0,1574,4736,70+,1,3,3.225420195040922,-1.0350034692363739,Dormant Customers
7196,1950,PhD,Married,41145.0,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,75,2,13,4464,70+,0,1,-1.0522897370159048,-1.446270394386847,Budget Shoppers
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,55,1,1471,4852,50-59,0,0,2.0199656711932903,1.4449206753668586,Premium Customers
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,55,2,65,4513,50-59,0,2,-2.0667774820956746,-0.1875390164164232,Digital Buyers
4864,1977,Graduation,Married,34380.0,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,48,1,175,4746,40-49,0,2,-1.7408962705863036,0.9616008884817029,Digital Buyers
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,59,1,40,4751,50-59,0,2,-1.5525900003841007,-1.1188172208546139,Digital Buyers
4070,1969,PhD,Married,94871.0,0,2,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,56,2,1078,4989,50-59,1,3,1.4895627348045961,0.219037577619918,Dormant Customers
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,67,1,1115,4913,60-69,0,3,1.4952267466102624,0.12381274124468943,Dormant Customers
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,1,134,4825,70+,0,1,-1.1498516473428744,0.2054185494657693,Budget Shoppers
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,69,0,1540,4906,60-69,0,3,2.4619574251675127,0.017600299406967317,Dormant Customers
4220,1970,PhD,Married,59892.0,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,55,1,87,4562,50-59,0,1,-0.5175434423436536,-1.4561430659245553,Budget Shoppers
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,38,0,217,4567,30-39,0,2,-0.8067625102233751,-1.4377010769081806,Digital Buyers
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,64,1,1034,4479,60-69,1,3,2.038564347515508,0.6635663061676916,Dormant Customers
2849,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,1,1180,4777,40-49,0,0,1.8072609838609979,3.2015305985696196,Premium Customers
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,1,819,4990,60-69,0,3,1.5971881528169896,0.6512383330573975,Dormant Customers
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,44,1,32,4579,40-49,0,1,-2.594020939470958,-0.6724277913809459,Budget Shoppers
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,1,46,4634,40-49,0,1,-2.4446659962918593,-0.47911158973026524,Budget Shoppers
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,49,1,1159,5019,40-49,0,3,1.5639698433353661,-0.0600358034921021,Dormant Customers
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,49,1,860,4806,40-49,0,3,2.0436137965163166,0.4181324934969126,Dormant Customers
2939,1970,Master,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,55,0,1631,4330,50-59,0,3,1.8065689890197913,-1.3754380540866682,Dormant Customers
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,79,3,444,4342,70+,1,0,0.4609438193158538,3.005796591545611,Premium Customers
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,70,1,1910,4857,60-69,1,3,2.972626572609203,1.355752164371504,Dormant Customers
5763,1972,Master,Together,49854.0,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,53,1,380,4554,50-59,0,0,-0.31038671275355184,1.395569208868109,Premium Customers
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,54,2,736,4693,50-59,1,0,0.9654923301918644,3.4433481249933524,Premium Customers
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,75,2,269,4847,70+,0,0,-0.7431400121095291,1.7249374263567214,Premium Customers
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,37,0,2524,4660,30-39,1,3,3.437068973815043,-0.4964831695391223,Dormant Customers
7250,1978,Graduation,Together,57867.0,1,0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,47,1,612,4594,40-49,0,0,0.6433350716545441,2.3832518224571055,Premium Customers
2005,1990,Graduation,Married,35765.0,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,35,1,75,4523,30-39,0,2,-1.6969433934948244,-0.6868021003594863,Digital Buyers
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,66,0,1045,4477,60-69,0,3,2.3591120860550934,-0.42601844954700696,Dormant Customers
6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,1,55,4533,40-49,0,1,-1.908582564202769,-0.6909717871898245,Budget Shoppers
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,56,1,1064,5005,50-59,1,0,0.19555311365684633,2.218307558364662,Premium Customers
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,66,1,1443,4916,60-69,0,0,2.092938845694896,1.551056937381682,Premium Customers
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,37,0,1366,4855,30-39,0,3,2.6837901618528144,0.036987089926950385,Dormant Customers
4093,1975,Master,Together,53253.0,1,1,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,50,2,436,4826,40-49,0,0,-0.36884064887988255,1.5706064398137547,Premium Customers
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,1,38,4459,50-59,0,2,-1.8852312954669226,-1.0037173255445588,Digital Buyers
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,48,1,436,5004,40-49,1,0,-0.586417154715566,2.335984285480831,Premium Customers
3594,1973,Master,Married,54108.0,1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,52,2,747,4924,50-59,0,0,0.39771748180264116,5.293258442491315,Premium Customers
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,70,0,1396,5001,60-69,1,0,0.3638273845262842,0.7270541106750404,Premium Customers
3643,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,51,0,928,4424,50-59,1,3,1.0510412858917704,-1.2762282464931844,Dormant Customers
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,53,2,642,4678,50-59,0,0,0.5612890371014244,2.928560496433062,Premium Customers
7706,1975,2n Cycle,Together,46772.0,0,1,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,50,1,1048,4922,40-49,1,0,0.43410446978687806,2.9752297641849688,Premium Customers
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,54,0,943,4570,50-59,0,3,2.369041626927056,-1.5246874625366225,Dormant Customers
10128,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,1,907,4709,60-69,0,0,1.403790527464514,1.5161961600835099,Premium Customers
486,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,37,0,1198,4470,30-39,0,3,2.2037096070400986,-1.7305230169310366,Dormant Customers
9,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,50,2,120,5003,40-49,0,2,-1.7332520576483457,0.722588478301626,Digital Buyers
9451,1965,Graduation,Married,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,60,1,1658,4904,50-59,0,0,2.3951176075297975,1.6642117980520998,Premium Customers
9264,1986,Graduation,Married,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,39,0,1638,4386,30-39,0,3,2.2965346504961217,-1.3407016982712814,Dormant Customers
3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,48,0,73,4748,40-49,1,1,-2.3665405075630845,-0.3070206152310531,Budget Shoppers
2853,1980,Graduation,Single,51766.0,1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45,1,275,4433,40-49,0,2,-0.6094991191786917,-0.4481264358602068,Digital Buyers
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,63,1,854,4901,60-69,0,0,0.9814428782520569,2.6880724492303556,Premium Customers
6310,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,1,78,4616,40-49,0,1,-1.4618418050665525,-1.0287655337232406,Budget Shoppers
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,53,1,106,4605,50-59,0,1,-1.7070796469805147,-0.2853117599631884,Budget Shoppers
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,55,1,106,4918,50-59,1,1,-2.2651160897721825,0.2156877739344031,Budget Shoppers
4278,1983,PhD,Single,87188.0,0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,42,0,1923,4714,40-49,1,3,2.9619506661957047,-0.2706414180722206,Dormant Customers
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,54,0,1662,4722,50-59,0,3,2.5418358337163456,-0.7996675332310733,Dormant Customers
1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,1,84,4465,40-49,0,2,-1.5865623034811098,-0.9169058203576791,Digital Buyers
10795,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,1,48,4377,50-59,0,1,-1.787243127260605,-0.25650460947694065,Budget Shoppers
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,52,1,5,4765,50-59,0,1,-4.350904688110477,-0.03528921883869653,Budget Shoppers
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,49,2,733,4909,40-49,0,0,0.4953874715814608,4.525528002034421,Premium Customers
202,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,77,0,1234,4408,70+,0,3,2.4074996339731065,-1.51032828057434,Dormant Customers
7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,67,2,112,4888,60-69,0,2,-1.9280314895390769,0.2885695981445186,Digital Buyers
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,38,0,1658,4448,30-39,1,3,1.3020949178474235,-1.339615729441745,Dormant Customers
3536,1960,Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,65,1,55,4785,60-69,0,2,-1.86331234633683,-0.5974994098191977,Digital Buyers
6050,1975,2n Cycle,Married,57036.0,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,50,1,1513,4888,40-49,1,0,1.4529821111123655,1.8611773481731395,Premium Customers
125,1958,2n Cycle,Together,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,67,2,271,4733,60-69,1,0,-0.45193212626168255,1.9778801492341824,Premium Customers
3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,50,1,904,4338,40-49,0,0,1.9988399707143332,1.2091672301008909,Premium Customers
2804,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,50,2,120,5003,40-49,1,2,-1.7332520576483457,0.722588478301626,Digital Buyers
3745,1988,2n Cycle,Married,23331.0,1,0,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,1,103,4986,30-39,0,2,-2.277707362745775,-0.09970929343694677,Digital Buyers
9771,1988,2n Cycle,Single,23331.0,1,0,2012-10-05,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,37,1,269,4955,30-39,0,2,-1.858188636728559,2.035643848225845,Digital Buyers
451,1989,Graduation,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,36,1,22,4514,30-39,0,2,-3.075912199760367,-0.8232468630151564,Digital Buyers
10530,1959,PhD,Widow,67786.0,0,0,2013-12-07,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,66,0,1156,4527,60-69,1,3,1.5426105217236112,-1.4037607821434432,Dormant Customers
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,54,1,1086,4944,50-59,1,0,0.7619366543905631,0.5971146935854629,Premium Customers
8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,58,1,1128,4856,50-59,0,0,2.1039125487367034,2.0330492670768336,Premium Customers
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,36,1,72,4416,30-39,0,1,-1.835062625476827,-0.2419843791794776,Budget Shoppers
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,64,2,964,4801,60-69,0,0,2.4733748489980725,1.682176542919111,Premium Customers
528,1978,Graduation,Married,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,47,0,1383,4900,40-49,0,3,1.9923071556215748,-0.841510794462917,Dormant Customers
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,72,3,18,4722,70+,0,2,-1.1171038984741104,-1.1830395868279788,Digital Buyers
5589,1964,Graduation,Divorced,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,61,1,793,4990,60-69,0,0,1.1780033132668926,1.6193342367470047,Premium Customers
10212,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,1,100,4855,30-39,0,1,-1.7727419672101337,-0.49289994900371903,Budget Shoppers
6365,1987,2n Cycle,Married,30390.0,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,38,0,80,4623,30-39,0,1,-1.9317334447747334,-0.9917731306780149,Budget Shoppers
5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,62,0,167,4920,60-69,1,2,-1.5882483484965273,0.037333824196415934,Digital Buyers
